date,exit_date,ticker,side,entry_price,exit_price,price_return,cost,net_ret
2025-02-03,2025-02-04,IDXX,SHORT,462.010009765625,463.5799865722656,0.0033981445714499348,0.0006953601953601954,-0.0023944324810851627
2025-02-04,2025-02-05,REGN,SHORT,705.0,710.3800048828125,0.007631212599733983,0.0006953601953601954,-0.004510966495227187
2025-02-05,2025-02-06,AMGN,SHORT,304.1700134277344,301.1000061035156,-0.010093063710069239,0.0006953601953601954,0.004351171659674424
2025-02-07,2025-02-10,TTWO,SHORT,212.3699951171875,212.63999938964844,0.0012713861593862674,0.0006953601953601954,-0.001331053275053329
2025-02-07,2025-02-10,EXPE,SHORT,198.91000366210938,202.88499450683594,0.019983865927019506,0.0006953601953601954,-0.010687293158869949
2025-02-13,2025-02-14,APP,SHORT,498.9599914550781,502.42498779296875,0.006944437223886268,0.0006953601953601954,-0.00416757880730333
2025-02-13,2025-02-14,MGM,SHORT,39.224998474121094,40.290000915527344,0.027151114922512765,0.0006953601953601954,-0.014270917656616578
2025-02-13,2025-02-14,INTC,SHORT,24.330799102783203,23.313800811767578,-0.041798803513169,0.0006953601953601954,0.020204041561224306
2025-02-14,2025-02-18,ABNB,SHORT,161.47000122070312,159.85000610351562,-0.010032793119095995,0.0006953601953601954,0.004321036364187802
2025-02-14,2025-02-18,RSG,SHORT,230.77000427246094,228.44500732421875,-0.0100749530060118,0.0006953601953601954,0.004342116307645704
2025-02-19,2025-02-20,GRMN,SHORT,244.6374969482422,229.1649932861328,-0.06324665619589331,0.0006953601953601954,0.03092796790258646
2025-02-19,2025-02-20,ADI,SHORT,238.6999969482422,244.19000244140625,0.022999604370981475,0.0006953601953601954,-0.012195162380850933
2025-02-20,2025-02-21,HAS,SHORT,69.78759765625,67.69999694824219,-0.029913634773482634,0.0006953601953601954,0.014261457191381121
2025-02-21,2025-02-24,FE,SHORT,42.404998779296875,42.88999938964844,0.011437345226109397,0.0006953601953601954,-0.006414032808414894
2025-02-26,2025-02-27,INTU,SHORT,625.2899780273438,613.9650268554688,-0.018111518767025214,0.0006953601953601954,0.008360399188152411
2025-02-27,2025-02-28,MET,SHORT,84.50499725341797,84.94000244140625,0.005147685960911419,0.0006953601953601954,-0.003269203175815905
2025-02-28,2025-03-03,INVH,SHORT,34.150001525878906,34.369998931884766,0.0064420906640119124,0.0006953601953601954,-0.003916405527366152
2025-03-10,2025-03-11,OMC,SHORT,87.94000244140625,82.82499694824219,-0.058164718571302676,0.0006953601953601954,0.028386999090291142
2025-03-10,2025-03-11,OTIS,SHORT,106.55999755859375,101.63999938964844,-0.04617115504568181,0.0006953601953601954,0.02239021732748071
2025-03-10,2025-03-11,GPC,SHORT,130.6699981689453,125.30500030517578,-0.04105761030801458,0.0006953601953601954,0.019833444958647094
2025-03-10,2025-03-11,PCAR,SHORT,114.22000122070312,105.98999786376953,-0.07205395963033712,0.0006953601953601954,0.035331619619808366
2025-03-10,2025-03-11,RMD,SHORT,241.1199951171875,229.88250732421875,-0.046605375002214955,0.0006953601953601954,0.02260732730574728
2025-03-10,2025-03-11,FAST,SHORT,40.8650016784668,39.037498474121094,-0.044720497474215914,0.0006953601953601954,0.02166488854174776
2025-03-10,2025-03-11,HCA,SHORT,344.9649963378906,324.6654968261719,-0.05884509943680061,0.0006953601953601954,0.028727189523040108
2025-03-10,2025-03-11,GWW,SHORT,1027.614990234375,988.75,-0.03782057541366812,0.0006953601953601954,0.018214927511473866
2025-03-21,2025-03-24,ALNY,SHORT,280.9049987792969,293.125,0.043502256185566246,0.0006953601953601954,-0.02244648828814332
2025-04-02,2025-04-03,MCK,SHORT,691.52001953125,716.030029296875,0.035443673463335434,0.0006953601953601954,-0.018417196927027913
2025-04-03,2025-04-04,CNC,SHORT,63.900001525878906,62.529998779296875,-0.021439792079303688,0.0006953601953601954,0.010024535844291648
2025-04-03,2025-04-04,MCK,SHORT,715.6699829101562,692.0449829101562,-0.03301102542254564,0.0006953601953601954,0.015810152515912623
2025-04-03,2025-04-04,DG,SHORT,94.6449966430664,93.36000061035156,-0.013577009649658911,0.0006953601953601954,0.00609314462946926
2025-04-24,2025-04-25,RMD,SHORT,233.0500030517578,233.5,0.0019309029922742749,0.0013907203907203907,-0.0033216233829946656
2025-04-24,2025-04-25,HAS,SHORT,60.224998474121094,60.48500061035156,0.004317179623378298,0.0013907203907203907,-0.0057079000140986885
2025-04-24,2025-04-25,ALLE,SHORT,138.07000732421875,137.5800018310547,-0.0035489640557012647,0.0013907203907203907,0.002158243664980874
2025-04-25,2025-04-28,VRSN,SHORT,275.8800048828125,274.0,-0.006814574632224901,0.0006953601953601954,0.0027119271207522552
2025-04-25,2025-04-28,CHTR,SHORT,371.7300109863281,376.5299987792969,0.012912564633220658,0.0006953601953601954,-0.007151642511970525
2025-05-07,2025-05-08,VRSK,SHORT,307.8999938964844,312.125,0.013722007753387944,0.0006953601953601954,-0.007556364072054168
2025-05-09,2025-05-12,PODD,SHORT,310.0,316.29998779296875,0.020322541267641103,0.0006953601953601954,-0.010856630829180747
2025-05-12,2025-05-13,NRG,SHORT,149.13999938964844,156.6300048828125,0.050221305644473135,0.0006953601953601954,-0.025806013017596763
2025-05-12,2025-05-13,AVY,SHORT,181.67999267578125,182.8300018310547,0.0063298613035818185,0.0006953601953601954,-0.0038602908471511046
2025-05-12,2025-05-13,MAS,SHORT,68.86000061035156,68.2699966430664,-0.008568166744925443,0.0006953601953601954,0.003588723177102526
2025-05-12,2025-05-13,SWK,SHORT,72.97000122070312,73.94999694824219,0.01343011800938565,0.0006953601953601954,-0.007410419200053021
2025-05-29,2025-05-30,VEEV,SHORT,283.32000732421875,277.05499267578125,-0.022112856439637563,0.0006953601953601954,0.010361068024458586
2025-05-30,2025-06-02,ULTA,SHORT,469.82000732421875,474.80999755859375,0.010621067976212206,0.0006953601953601954,-0.006005894183466299
2025-06-03,2025-06-04,DLTR,SHORT,96.20999908447266,88.56999969482422,-0.07940961919083378,0.0006953601953601954,0.0390094494000567
2025-06-10,2025-06-11,CASY,SHORT,501.3399963378906,500.9049987792969,-0.0008676697685627843,0.0006953601953601954,-0.0002615253110788032
2025-06-10,2025-06-11,INSM,SHORT,89.87000274658203,97.88999938964844,0.08923997327207633,0.0006953601953601954,-0.04531534683139836
2025-06-12,2025-06-13,ORCL,SHORT,202.03500366210938,214.3000030517578,0.060707299068635034,0.0006953601953601954,-0.031049009729677713
2025-06-20,2025-06-23,COIN,SHORT,303.3800048828125,311.8399963378906,0.027885791149439676,0.0006953601953601954,-0.014638255770080034
2025-06-23,2025-06-24,NTRS,SHORT,121.55000305175781,119.27999877929688,-0.018675476885791076,0.0006953601953601954,0.008642378247535342
2025-06-23,2025-06-24,KR,SHORT,73.7249984741211,73.08999633789062,-0.008613118336697756,0.0006953601953601954,0.0036111989729886826
2025-06-23,2025-06-24,CCI,SHORT,101.66000366210938,102.68000030517578,0.010033411433434614,0.0006953601953601954,-0.005712065912077503
2025-06-23,2025-06-24,FDS,SHORT,441.9999084472656,435.5299987792969,-0.01463780771063361,0.0006953601953601954,0.006623543659956609
2025-06-24,2025-06-25,CDW,SHORT,178.3300018310547,177.90890502929688,-0.0023613345899965443,0.0006953601953601954,0.0004853070996380768
2025-07-03,2025-07-07,DDOG,SHORT,152.16000366210938,152.3000030517578,0.0009200800885844629,0.0006953601953601954,-0.0011554002396524268
2025-07-03,2025-07-07,CDNS,SHORT,325.25,319.9150085449219,-0.016402740830370854,0.0006953601953601954,0.007506010219825231
2025-07-10,2025-07-11,DAL,SHORT,57.56999969482422,55.47999954223633,-0.036303633205955865,0.0006953601953601954,0.017456456407617737
2025-07-10,2025-07-11,PTC,SHORT,194.77000427246094,196.2899932861328,0.007804020025309333,0.0006953601953601954,-0.004597370208014862
2025-07-11,2025-07-14,VTR,SHORT,64.63999938964844,65.08000183105469,0.00680696852662277,0.0006953601953601954,-0.004098844458671581
2025-07-14,2025-07-15,TRI,SHORT,216.61500549316406,211.35000610351562,-0.024305792563454665,0.0006953601953601954,0.011457536086367136
2025-07-22,2025-07-23,NOC,SHORT,560.219970703125,558.114990234375,-0.0037574177623622695,0.0006953601953601954,0.0011833486858209394
2025-07-22,2025-07-23,IQV,SHORT,184.24000549316406,191.88999938964844,0.041521893554048006,0.0006953601953601954,-0.0214563069723842
2025-07-23,2025-07-24,TEL,SHORT,196.3699951171875,203.10000610351562,0.03427209427953515,0.0006953601953601954,-0.01783140733512777
2025-07-23,2025-07-24,BKR,SHORT,43.4900016784668,45.28499984741211,0.04127381236303962,0.0006953601953601954,-0.021332266376880005
2025-07-23,2025-07-24,GEV,SHORT,630.6900024414062,621.1300048828125,-0.015157997624168695,0.0006953601953601954,0.006883638616724152
2025-07-24,2025-07-25,ROL,SHORT,57.970001220703125,58.29999923706055,0.005692565282188866,0.0006953601953601954,-0.0035416428364546284
2025-07-24,2025-07-25,WST,SHORT,278.7699890136719,266.0849914550781,-0.0455034546705515,0.0006953601953601954,0.022056367139915555
2025-07-24,2025-07-25,GL,SHORT,132.14500427246094,136.47999572753906,0.03280480771062755,0.0006953601953601954,-0.01709776405067397
2025-07-25,2025-07-28,FIX,SHORT,680.2449951171875,682.635009765625,0.003513461569865317,0.0006953601953601954,-0.002452090980292854
2025-07-25,2025-07-28,AON,SHORT,374.8299865722656,368.3399963378906,-0.017314490480669575,0.0006953601953601954,0.007961885044974592
2025-07-25,2025-07-28,VRSN,SHORT,305.3399963378906,306.7149963378906,0.0045031768405421335,0.0006953601953601954,-0.002946948615631262
2025-07-31,2025-08-01,GNRC,SHORT,181.0,192.77999877929688,0.06508286618396064,0.0006953601953601954,-0.03323679328734051
2025-08-01,2025-08-04,KMB,SHORT,131.6699981689453,132.99000549316406,0.010025118421624457,0.0006953601953601954,-0.005707919406172424
2025-08-04,2025-08-05,IDXX,SHORT,679.0999755859375,644.989990234375,-0.050228223498509084,0.0006953601953601954,0.024418751553894346
2025-08-04,2025-08-05,KMB,SHORT,133.0,132.47500610351562,-0.003947322529957664,0.0006953601953601954,0.0012783010696186367
2025-08-05,2025-08-06,LDOS,SHORT,172.2375030517578,173.41000366210938,0.0068074640515383145,0.0006953601953601954,-0.004099092221129353
2025-08-05,2025-08-06,AXON,SHORT,853.0,876.6199951171875,0.027690498378883266,0.0006953601953601954,-0.014540609384801829
2025-08-06,2025-08-07,AIZ,SHORT,210.25999450683594,201.4600067138672,-0.041852887010717765,0.0006953601953601954,0.020231083309998687
2025-08-06,2025-08-07,ANET,SHORT,139.0,137.22999572753906,-0.01273384368676933,0.0006953601953601954,0.0056715616480244695
2025-08-18,2025-08-19,FSLR,SHORT,219.37109375,209.4149932861328,-0.04538474187129404,0.0006953601953601954,0.021997010740286826
2025-08-20,2025-08-21,FDS,SHORT,386.4750061035156,376.9100036621094,-0.024749342882070646,0.0006953601953601954,0.011679311245675127
2025-08-26,2025-08-27,SATS,SHORT,53.61399841308594,57.51499938964844,0.07276086641600599,0.0006953601953601954,-0.037075793403363186
2025-09-05,2025-09-08,AVGO,SHORT,336.92999267578125,348.0,0.032855511723087094,0.0006953601953601954,-0.017123116056903743
2025-09-05,2025-09-08,SNDK,SHORT,65.97000122070312,69.62999725341797,0.055479702364568784,0.0006953601953601954,-0.028435211377644588
2025-09-10,2025-09-11,ORCL,SHORT,335.340087890625,305.54998779296875,-0.08883548723638623,0.0006953601953601954,0.043722383422832925
2025-09-10,2025-09-11,CEG,SHORT,327.7767028808594,317.5400085449219,-0.031230695305573097,0.0006953601953601954,0.014919987457426353
2025-09-10,2025-09-11,VST,SHORT,211.65499877929688,203.91749572753906,-0.0365571476997153,0.0006953601953601954,0.017583213654497453
2025-09-10,2025-09-11,VRT,SHORT,139.82000732421875,134.14999389648438,-0.04055223237534655,0.0006953601953601954,0.01958075599231308
2025-09-11,2025-09-12,WBD,SHORT,15.914999961853027,18.770000457763672,0.1793905436854446,0.0006953601953601954,-0.0903906320380825
2025-09-17,2025-09-18,PDD,SHORT,132.7104949951172,133.51499938964844,0.006062100774779422,0.0006953601953601954,-0.0037264105827499064
2025-09-18,2025-09-19,INTC,SHORT,31.84869956970215,29.95549964904785,-0.05944355487767883,0.0006953601953601954,0.029026417243479218
2025-09-18,2025-09-19,CRWD,SHORT,490.19500732421875,498.5350036621094,0.017013629705074695,0.0006953601953601954,-0.009202175047897544
2025-09-18,2025-09-19,INTU,SHORT,687.239990234375,690.4099731445312,0.00461262871078727,0.0006953601953601954,-0.0030016745507538303
2025-09-18,2025-09-19,MSTR,SHORT,351.5199890136719,341.3699951171875,-0.028874585268861108,0.0006953601953601954,0.013741932439070358
2025-09-19,2025-09-22,AMGN,SHORT,283.4800109863281,286.239990234375,0.009736063006502427,0.0006953601953601954,-0.005563391698611409
2025-09-22,2025-09-23,WAB,SHORT,200.1999969482422,194.96499633789062,-0.026148854596161453,0.0006953601953601954,0.01237906710272053
2025-09-24,2025-09-25,XEL,SHORT,77.55000305175781,77.2300033569336,-0.004126365986222402,0.0006953601953601954,0.0013678227977510058
2025-09-29,2025-09-30,EA,SHORT,202.9199981689453,201.55999755859375,-0.006702151698322334,0.0006953601953601954,0.0026557156538009716
